,trialid,sentnum,ianum,ia,lang,uniform_id,skip,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix,refix,reread
1259,8.0,1.0,8.0,the,en,en_83,0.0,264.0,264.0,651.0,1.0,2.0,0.0,1.0
1260,8.0,1.0,9.0,orange,en,en_83,0.0,172.0,172.0,439.0,1.0,2.0,0.0,1.0
1261,8.0,1.0,10.0,tree,en,en_83,0.0,255.0,255.0,500.0,1.0,2.0,0.0,1.0
1262,8.0,1.0,11.0,"fruit,",en,en_83,0.0,218.0,218.0,218.0,1.0,1.0,0.0,0.0
1263,8.0,1.0,12.0,produced,en,en_83,0.0,159.0,159.0,403.0,1.0,2.0,0.0,1.0
1264,8.0,1.0,13.0,by,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,8.0,1.0,14.0,squeezing,en,en_83,0.0,204.0,204.0,422.0,1.0,2.0,0.0,1.0
1266,8.0,1.0,15.0,oranges.,en,en_83,0.0,153.0,153.0,153.0,1.0,1.0,0.0,0.0
1267,8.0,2.0,16.0,Commercial,en,en_83,0.0,239.0,239.0,239.0,1.0,1.0,0.0,0.0
1268,8.0,2.0,17.0,orange,en,en_83,0.0,176.0,176.0,176.0,1.0,1.0,0.0,0.0
1269,8.0,2.0,18.0,juice,en,en_83,0.0,132.0,132.0,132.0,1.0,1.0,0.0,0.0
1270,8.0,2.0,19.0,with,en,en_83,0.0,220.0,220.0,220.0,1.0,1.0,0.0,0.0
1271,8.0,2.0,20.0,a,en,en_83,0.0,137.0,137.0,137.0,1.0,1.0,0.0,0.0
1272,8.0,2.0,21.0,long,en,en_83,0.0,113.0,113.0,113.0,1.0,1.0,0.0,0.0
1273,8.0,2.0,22.0,shelf,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,8.0,2.0,23.0,life,en,en_83,0.0,277.0,277.0,277.0,1.0,1.0,0.0,0.0
1275,8.0,2.0,24.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,8.0,2.0,25.0,made,en,en_83,0.0,155.0,155.0,155.0,1.0,1.0,0.0,0.0
1277,8.0,2.0,26.0,by,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,8.0,2.0,27.0,pasteurizing,en,en_83,0.0,248.0,248.0,494.0,1.0,3.0,1.0,1.0
1279,8.0,2.0,28.0,the,en,en_83,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
1280,8.0,2.0,29.0,juice,en,en_83,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1281,8.0,2.0,30.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,8.0,2.0,31.0,removing,en,en_83,0.0,176.0,176.0,638.0,1.0,2.0,0.0,1.0
1283,8.0,2.0,32.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,8.0,2.0,33.0,oxygen,en,en_83,0.0,288.0,288.0,407.0,1.0,2.0,0.0,1.0
1285,8.0,2.0,34.0,from,en,en_83,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
1286,8.0,2.0,35.0,it.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,8.0,3.0,36.0,This,en,en_83,0.0,253.0,253.0,253.0,1.0,1.0,0.0,0.0
1288,8.0,3.0,37.0,removes,en,en_83,0.0,131.0,131.0,131.0,1.0,1.0,0.0,0.0
1289,8.0,3.0,38.0,much,en,en_83,0.0,105.0,105.0,105.0,1.0,1.0,0.0,0.0
1290,8.0,3.0,39.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,8.0,3.0,40.0,the,en,en_83,0.0,175.0,175.0,175.0,1.0,1.0,0.0,0.0
1292,8.0,3.0,41.0,"taste,",en,en_83,0.0,111.0,111.0,456.0,1.0,2.0,0.0,1.0
1293,8.0,3.0,42.0,necessitating,en,en_83,0.0,252.0,252.0,448.0,1.0,2.0,0.0,1.0
1294,8.0,3.0,43.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,8.0,3.0,44.0,later,en,en_83,0.0,142.0,142.0,368.0,1.0,2.0,0.0,1.0
1296,8.0,3.0,45.0,addition,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1297,8.0,3.0,46.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,8.0,3.0,47.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,8.0,3.0,48.0,flavor,en,en_83,0.0,258.0,258.0,258.0,1.0,1.0,0.0,0.0
1300,8.0,3.0,49.0,"pack,",en,en_83,0.0,378.0,378.0,378.0,1.0,1.0,0.0,0.0
1301,8.0,3.0,50.0,generally,en,en_83,0.0,186.0,186.0,186.0,1.0,1.0,0.0,0.0
1302,8.0,3.0,51.0,made,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,8.0,3.0,52.0,from,en,en_83,0.0,161.0,161.0,161.0,1.0,1.0,0.0,0.0
1304,8.0,3.0,53.0,orange,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,8.0,3.0,54.0,products.,en,en_83,0.0,233.0,456.0,456.0,2.0,2.0,1.0,0.0
1306,8.0,4.0,55.0,"Additionally,",en,en_83,0.0,138.0,138.0,138.0,1.0,1.0,0.0,0.0
1307,8.0,4.0,56.0,some,en,en_83,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
1308,8.0,4.0,57.0,juice,en,en_83,0.0,176.0,176.0,176.0,1.0,1.0,0.0,0.0
1309,8.0,4.0,58.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,8.0,4.0,59.0,further,en,en_83,0.0,255.0,255.0,255.0,1.0,1.0,0.0,0.0
1311,8.0,4.0,60.0,processed,en,en_83,0.0,264.0,264.0,634.0,1.0,3.0,1.0,1.0
1312,8.0,4.0,61.0,by,en,en_83,0.0,294.0,294.0,294.0,1.0,1.0,0.0,0.0
1313,8.0,4.0,62.0,drying,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,8.0,4.0,63.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,8.0,4.0,64.0,later,en,en_83,0.0,106.0,106.0,106.0,1.0,1.0,0.0,0.0
1316,8.0,4.0,65.0,rehydrating,en,en_83,0.0,183.0,183.0,183.0,1.0,1.0,0.0,0.0
1317,8.0,4.0,66.0,the,en,en_83,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
1318,8.0,4.0,67.0,"juice,",en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,8.0,4.0,68.0,or,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,8.0,4.0,69.0,by,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,8.0,4.0,70.0,concentrating,en,en_83,0.0,221.0,221.0,221.0,1.0,1.0,0.0,0.0
1322,8.0,4.0,71.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,8.0,4.0,72.0,juice,en,en_83,0.0,140.0,199.0,199.0,2.0,2.0,1.0,0.0
1324,8.0,4.0,73.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,8.0,4.0,74.0,later,en,en_83,0.0,132.0,132.0,132.0,1.0,1.0,0.0,0.0
1326,8.0,4.0,75.0,adding,en,en_83,0.0,127.0,127.0,127.0,1.0,1.0,0.0,0.0
1327,8.0,4.0,76.0,water,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,8.0,4.0,77.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,8.0,4.0,78.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,8.0,4.0,79.0,concentrate.,en,en_83,0.0,195.0,195.0,195.0,1.0,1.0,0.0,0.0
1331,8.0,5.0,80.0,The,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1332,8.0,5.0,81.0,health,en,en_83,0.0,270.0,270.0,270.0,1.0,1.0,0.0,0.0
1333,8.0,5.0,82.0,value,en,en_83,0.0,220.0,220.0,386.0,1.0,2.0,0.0,1.0
1334,8.0,5.0,83.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,8.0,5.0,84.0,orange,en,en_83,0.0,229.0,229.0,420.0,1.0,2.0,0.0,1.0
1336,8.0,5.0,85.0,juice,en,en_83,0.0,94.0,94.0,94.0,1.0,1.0,0.0,0.0
1337,8.0,5.0,86.0,is,en,en_83,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
1338,8.0,5.0,87.0,debatable:,en,en_83,0.0,185.0,185.0,185.0,1.0,1.0,0.0,0.0
1339,8.0,5.0,88.0,it,en,en_83,0.0,185.0,185.0,185.0,1.0,1.0,0.0,0.0
1340,8.0,5.0,89.0,has,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,8.0,5.0,90.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,8.0,5.0,91.0,high,en,en_83,0.0,154.0,154.0,154.0,1.0,1.0,0.0,0.0
1343,8.0,5.0,92.0,concentration,en,en_83,0.0,144.0,144.0,144.0,1.0,1.0,0.0,0.0
1344,8.0,5.0,93.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,8.0,5.0,94.0,vitamin,en,en_83,0.0,204.0,204.0,421.0,1.0,2.0,0.0,1.0
1346,8.0,5.0,95.0,"C,",en,en_83,0.0,100.0,100.0,256.0,1.0,2.0,0.0,1.0
1347,8.0,5.0,96.0,but,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,8.0,5.0,97.0,also,en,en_83,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
1349,8.0,5.0,98.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,8.0,5.0,99.0,very,en,en_83,0.0,187.0,187.0,187.0,1.0,1.0,0.0,0.0
1351,8.0,5.0,100.0,high,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,8.0,5.0,101.0,concentration,en,en_83,0.0,179.0,179.0,451.0,1.0,2.0,0.0,1.0
1353,8.0,5.0,102.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,8.0,5.0,103.0,simple,en,en_83,0.0,192.0,192.0,324.0,1.0,2.0,0.0,1.0
1355,8.0,5.0,104.0,"sugars,",en,en_83,0.0,190.0,190.0,362.0,1.0,2.0,0.0,1.0
1356,8.0,5.0,105.0,comparable,en,en_83,0.0,152.0,152.0,382.0,1.0,2.0,0.0,1.0
1357,8.0,5.0,106.0,to,en,en_83,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
1358,8.0,5.0,107.0,soft,en,en_83,0.0,177.0,177.0,177.0,1.0,1.0,0.0,0.0
1359,8.0,5.0,108.0,drinks.,en,en_83,0.0,136.0,136.0,575.0,1.0,3.0,0.0,1.0
1360,8.0,6.0,109.0,As,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,8.0,6.0,110.0,a,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,8.0,6.0,111.0,"result,",en,en_83,0.0,175.0,175.0,867.0,1.0,4.0,0.0,1.0
1363,8.0,6.0,112.0,some,en,en_83,0.0,177.0,177.0,308.0,1.0,2.0,0.0,1.0
1364,8.0,6.0,113.0,government,en,en_83,0.0,174.0,174.0,174.0,1.0,1.0,0.0,0.0
1365,8.0,6.0,114.0,nutritional,en,en_83,0.0,143.0,325.0,325.0,2.0,2.0,0.0,0.0
1366,8.0,6.0,115.0,advice,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,8.0,6.0,116.0,has,en,en_83,0.0,150.0,150.0,150.0,1.0,1.0,0.0,0.0
1368,8.0,6.0,117.0,been,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,8.0,6.0,118.0,adjusted,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1370,8.0,6.0,119.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,8.0,6.0,120.0,encourage,en,en_83,0.0,192.0,192.0,192.0,1.0,1.0,0.0,0.0
1372,8.0,6.0,121.0,substitution,en,en_83,0.0,154.0,154.0,154.0,1.0,1.0,0.0,0.0
1373,8.0,6.0,122.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,8.0,6.0,123.0,orange,en,en_83,0.0,163.0,163.0,163.0,1.0,1.0,0.0,0.0
1375,8.0,6.0,124.0,juice,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,8.0,6.0,125.0,with,en,en_83,0.0,95.0,95.0,95.0,1.0,1.0,0.0,0.0
1377,8.0,6.0,126.0,raw,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,8.0,6.0,127.0,"fruit,",en,en_83,0.0,275.0,275.0,275.0,1.0,1.0,0.0,0.0
1379,8.0,6.0,128.0,which,en,en_83,0.0,153.0,153.0,153.0,1.0,1.0,0.0,0.0
1380,8.0,6.0,129.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,8.0,6.0,130.0,digested,en,en_83,0.0,124.0,264.0,264.0,2.0,2.0,1.0,0.0
1382,8.0,6.0,131.0,more,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,8.0,6.0,132.0,"slowly,",en,en_83,0.0,223.0,223.0,223.0,1.0,1.0,0.0,0.0
1384,8.0,6.0,133.0,and,en,en_83,0.0,86.0,86.0,86.0,1.0,1.0,0.0,0.0
1385,8.0,6.0,134.0,limit,en,en_83,0.0,280.0,280.0,280.0,1.0,1.0,0.0,0.0
1386,8.0,6.0,135.0,daily,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,8.0,6.0,136.0,consumption.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,9.0,1.0,1.0,Beekeeping,en,en_83,0.0,143.0,143.0,282.0,1.0,2.0,0.0,1.0
1389,9.0,1.0,2.0,is,en,en_83,0.0,160.0,160.0,160.0,1.0,1.0,0.0,0.0
1390,9.0,1.0,3.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,9.0,1.0,4.0,maintenance,en,en_83,0.0,239.0,239.0,239.0,1.0,1.0,0.0,0.0
1392,9.0,1.0,5.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,9.0,1.0,6.0,bee,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,9.0,1.0,7.0,colonies,en,en_83,0.0,410.0,410.0,795.0,1.0,2.0,0.0,1.0
1395,9.0,1.0,8.0,by,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,9.0,1.0,9.0,"humans,",en,en_83,0.0,239.0,239.0,422.0,1.0,2.0,0.0,1.0
1397,9.0,1.0,10.0,typically,en,en_83,0.0,205.0,205.0,205.0,1.0,1.0,0.0,0.0
1398,9.0,1.0,11.0,with,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,9.0,1.0,12.0,the,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,9.0,1.0,13.0,use,en,en_83,0.0,178.0,178.0,178.0,1.0,1.0,0.0,0.0
1401,9.0,1.0,14.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,9.0,1.0,15.0,man-,en,en_83,0.0,296.0,296.0,296.0,1.0,1.0,0.0,0.0
1403,9.0,1.0,16.0,made,en,en_83,0.0,238.0,238.0,238.0,1.0,1.0,0.0,0.0
1404,9.0,1.0,17.0,hives.,en,en_83,0.0,274.0,425.0,425.0,2.0,2.0,1.0,0.0
1405,9.0,2.0,18.0,The,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,9.0,2.0,19.0,species,en,en_83,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
1407,9.0,2.0,20.0,most,en,en_83,0.0,271.0,271.0,271.0,1.0,1.0,0.0,0.0
1408,9.0,2.0,21.0,commonly,en,en_83,0.0,139.0,139.0,439.0,1.0,3.0,0.0,1.0
1409,9.0,2.0,22.0,used,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,9.0,2.0,23.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,9.0,2.0,24.0,bee,en,en_83,0.0,291.0,291.0,291.0,1.0,1.0,0.0,0.0
1412,9.0,2.0,25.0,colonies,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,9.0,2.0,26.0,are,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,9.0,2.0,27.0,honey,en,en_83,0.0,217.0,217.0,217.0,1.0,1.0,0.0,0.0
1415,9.0,2.0,28.0,bees.,en,en_83,0.0,289.0,289.0,289.0,1.0,1.0,0.0,0.0
1416,9.0,3.0,29.0,A,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,9.0,3.0,30.0,beekeeper,en,en_83,0.0,255.0,255.0,255.0,1.0,1.0,0.0,0.0
1418,9.0,3.0,31.0,maintains,en,en_83,0.0,269.0,269.0,269.0,1.0,1.0,0.0,0.0
1419,9.0,3.0,32.0,these,en,en_83,0.0,264.0,264.0,264.0,1.0,1.0,0.0,0.0
1420,9.0,3.0,33.0,colonies,en,en_83,0.0,274.0,274.0,274.0,1.0,1.0,0.0,0.0
1421,9.0,3.0,34.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,9.0,3.0,35.0,order,en,en_83,0.0,327.0,327.0,327.0,1.0,1.0,0.0,0.0
1423,9.0,3.0,36.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,9.0,3.0,37.0,collect,en,en_83,0.0,144.0,144.0,144.0,1.0,1.0,0.0,0.0
1425,9.0,3.0,38.0,the,en,en_83,0.0,107.0,107.0,107.0,1.0,1.0,0.0,0.0
1426,9.0,3.0,39.0,honey,en,en_83,0.0,250.0,250.0,250.0,1.0,1.0,0.0,0.0
1427,9.0,3.0,40.0,and,en,en_83,0.0,129.0,129.0,359.0,1.0,2.0,0.0,1.0
1428,9.0,3.0,41.0,other,en,en_83,0.0,319.0,319.0,319.0,1.0,1.0,0.0,0.0
1429,9.0,3.0,42.0,products,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,9.0,3.0,43.0,that,en,en_83,0.0,148.0,148.0,148.0,1.0,1.0,0.0,0.0
1431,9.0,3.0,44.0,the,en,en_83,0.0,289.0,289.0,289.0,1.0,1.0,0.0,0.0
1432,9.0,3.0,45.0,hive,en,en_83,0.0,254.0,254.0,1346.0,1.0,6.0,1.0,1.0
1433,9.0,3.0,46.0,produces,en,en_83,0.0,202.0,773.0,773.0,3.0,3.0,1.0,0.0
1434,9.0,3.0,47.0,(such,en,en_83,0.0,114.0,114.0,278.0,1.0,2.0,0.0,1.0
1435,9.0,3.0,48.0,as,en,en_83,0.0,136.0,136.0,319.0,1.0,2.0,0.0,1.0
1436,9.0,3.0,49.0,"beeswax),",en,en_83,0.0,145.0,145.0,145.0,1.0,1.0,0.0,0.0
1437,9.0,3.0,50.0,but,en,en_83,0.0,193.0,193.0,193.0,1.0,1.0,0.0,0.0
1438,9.0,3.0,51.0,also,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,9.0,3.0,52.0,to,en,en_83,0.0,134.0,134.0,365.0,1.0,2.0,0.0,1.0
1440,9.0,3.0,53.0,pollinate,en,en_83,0.0,318.0,318.0,552.0,1.0,2.0,0.0,1.0
1441,9.0,3.0,54.0,"crops,",en,en_83,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
1442,9.0,3.0,55.0,or,en,en_83,0.0,256.0,256.0,256.0,1.0,1.0,0.0,0.0
1443,9.0,3.0,56.0,to,en,en_83,0.0,242.0,242.0,242.0,1.0,1.0,0.0,0.0
1444,9.0,3.0,57.0,produce,en,en_83,0.0,133.0,133.0,221.0,1.0,2.0,0.0,1.0
1445,9.0,3.0,58.0,bees,en,en_83,0.0,223.0,223.0,511.0,1.0,2.0,0.0,1.0
1446,9.0,3.0,59.0,for,en,en_83,0.0,148.0,148.0,328.0,1.0,2.0,0.0,1.0
1447,9.0,3.0,60.0,sale,en,en_83,0.0,256.0,256.0,651.0,1.0,2.0,0.0,1.0
1448,9.0,3.0,61.0,to,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,9.0,3.0,62.0,other,en,en_83,0.0,346.0,346.0,346.0,1.0,1.0,0.0,0.0
1450,9.0,3.0,63.0,beekeepers.,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,9.0,4.0,64.0,The,en,en_83,0.0,190.0,190.0,190.0,1.0,1.0,0.0,0.0
1452,9.0,4.0,65.0,domestication,en,en_83,0.0,170.0,170.0,170.0,1.0,1.0,0.0,0.0
1453,9.0,4.0,66.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,9.0,4.0,67.0,bees,en,en_83,0.0,301.0,301.0,301.0,1.0,1.0,0.0,0.0
1455,9.0,4.0,68.0,is,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,9.0,4.0,69.0,depicted,en,en_83,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1457,9.0,4.0,70.0,in,en,en_83,0.0,219.0,219.0,219.0,1.0,1.0,0.0,0.0
1458,9.0,4.0,71.0,Egyptian,en,en_83,0.0,265.0,265.0,265.0,1.0,1.0,0.0,0.0
1459,9.0,4.0,72.0,art,en,en_83,0.0,158.0,158.0,158.0,1.0,1.0,0.0,0.0
1460,9.0,4.0,73.0,from,en,en_83,0.0,288.0,288.0,288.0,1.0,1.0,0.0,0.0
1461,9.0,4.0,74.0,over,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,9.0,4.0,75.0,four,en,en_83,0.0,155.0,155.0,155.0,1.0,1.0,0.0,0.0
1463,9.0,4.0,76.0,thousand,en,en_83,0.0,146.0,146.0,146.0,1.0,1.0,0.0,0.0
1464,9.0,4.0,77.0,years,en,en_83,0.0,206.0,206.0,206.0,1.0,1.0,0.0,0.0
1465,9.0,4.0,78.0,ago.,en,en_83,0.0,165.0,165.0,165.0,1.0,1.0,0.0,0.0
1466,9.0,5.0,79.0,Back,en,en_83,0.0,218.0,218.0,218.0,1.0,1.0,0.0,0.0
1467,9.0,5.0,80.0,"then,",en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,9.0,5.0,81.0,simple,en,en_83,0.0,323.0,323.0,323.0,1.0,1.0,0.0,0.0
1469,9.0,5.0,82.0,hives,en,en_83,0.0,252.0,252.0,252.0,1.0,1.0,0.0,0.0
1470,9.0,5.0,83.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,9.0,5.0,84.0,smoke,en,en_83,0.0,271.0,271.0,271.0,1.0,1.0,0.0,0.0
1472,9.0,5.0,85.0,were,en,en_83,0.0,215.0,215.0,215.0,1.0,1.0,0.0,0.0
1473,9.0,5.0,86.0,used,en,en_83,0.0,115.0,115.0,115.0,1.0,1.0,0.0,0.0
1474,9.0,5.0,87.0,for,en,en_83,0.0,324.0,324.0,324.0,1.0,1.0,0.0,0.0
1475,9.0,5.0,88.0,"beekeeping,",en,en_83,0.0,171.0,171.0,171.0,1.0,1.0,0.0,0.0
1476,9.0,5.0,89.0,and,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,9.0,5.0,90.0,honey,en,en_83,0.0,200.0,200.0,200.0,1.0,1.0,0.0,0.0
1478,9.0,5.0,91.0,was,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,9.0,5.0,92.0,stored,en,en_83,0.0,151.0,303.0,303.0,2.0,2.0,1.0,0.0
1480,9.0,5.0,93.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,9.0,5.0,94.0,jars,en,en_83,0.0,132.0,132.0,132.0,1.0,1.0,0.0,0.0
1482,9.0,5.0,95.0,–,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,9.0,5.0,96.0,some,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,9.0,5.0,97.0,of,en,en_83,0.0,168.0,168.0,168.0,1.0,1.0,0.0,0.0
1485,9.0,5.0,98.0,which,en,en_83,0.0,152.0,152.0,152.0,1.0,1.0,0.0,0.0
1486,9.0,5.0,99.0,were,en,en_83,0.0,123.0,123.0,123.0,1.0,1.0,0.0,0.0
1487,9.0,5.0,100.0,found,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,9.0,5.0,101.0,in,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,9.0,5.0,102.0,the,en,en_83,0.0,182.0,182.0,182.0,1.0,1.0,0.0,0.0
1490,9.0,5.0,103.0,tombs,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,9.0,5.0,104.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,9.0,5.0,105.0,pharaohs.,en,en_83,0.0,198.0,198.0,198.0,1.0,1.0,0.0,0.0
1493,9.0,6.0,106.0,This,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,9.0,6.0,107.0,process,en,en_83,0.0,229.0,229.0,372.0,1.0,2.0,0.0,1.0
1495,9.0,6.0,108.0,was,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,9.0,6.0,109.0,largely,en,en_83,0.0,196.0,196.0,365.0,1.0,2.0,0.0,1.0
1497,9.0,6.0,110.0,unchanged,en,en_83,0.0,257.0,257.0,257.0,1.0,1.0,0.0,0.0
1498,9.0,6.0,111.0,until,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,9.0,6.0,112.0,the,en,en_83,0.0,229.0,229.0,229.0,1.0,1.0,0.0,0.0
1500,9.0,6.0,113.0,eighteenth,en,en_83,0.0,188.0,188.0,188.0,1.0,1.0,0.0,0.0
1501,9.0,6.0,114.0,"century,",en,en_83,0.0,204.0,204.0,204.0,1.0,1.0,0.0,0.0
1502,9.0,6.0,115.0,when,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,9.0,6.0,116.0,an,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,9.0,6.0,117.0,improved,en,en_83,0.0,243.0,243.0,243.0,1.0,1.0,0.0,0.0
1505,9.0,6.0,118.0,understanding,en,en_83,0.0,100.0,100.0,326.0,1.0,2.0,0.0,1.0
1506,9.0,6.0,119.0,of,en,en_83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,9.0,6.0,120.0,the,en,en_83,0.0,140.0,140.0,140.0,1.0,1.0,0.0,0.0
